,freq,siec,plant_tec,unit,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1791,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721.76,5168.427
1792,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1793,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1794,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43.961
1795,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,LV,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1796,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1797,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1798,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1800,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
1802,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,PT,,,,,,,,,,,,,,,,,,,,,,106.594,133.15,155.453,245.365,266.57,279.57,294.864,337.549,476.52,599.432,1020.568,1501.322
1804,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.539,1393.922,1808.929
1805,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
1806,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,54.0,122.0,120.0
1807,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72
1808,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944.499
1810,A,RA420MW_GT1,CAP_NET_ELC_AC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
1811,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1812,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.267,12.629,16.204,21.611,26.382,26.204,32.82,44.099,74.673,98.007,194.792
1813,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1814,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
1815,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.973
1816,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1817,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1315.742,1315.674,1319.177,1324.766
1818,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15885.0,18295.0
1819,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
1820,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.042,1661.334,2260.216,2620.773,3432.849,3760.537,5063.92,5660.927,6334.906,6869.05,33547.716,39989.244
1821,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.2,717.325,772.298,777.39,878.6,1226.646
1823,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1824,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.042,1662.334,2261.216,2632.705,3469.166,3797.799,5099.722,5712.164,7750.047,8405.478,35265.727,43292.265
1825,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0
1826,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.042,1660.067,2247.587,2604.569,3411.238,3734.155,4346.507,4902.782,5510.509,6001.287,7726.212,9340.212
1827,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1828,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1829,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1830,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,IE,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,16.122,69.542
1831,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825.851,5358.076
1832,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1833,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.009,8.0,8.0,8.0,10.0,11.0
1834,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1835,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,LV,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1836,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1837,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1838,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.259,20.633
1840,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4089.665,5468.343
1841,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
1842,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.932,36.317,37.262,35.802,51.237,99.399,220.754,398.834,700.282
1843,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1845,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1847,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1848,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1850,A,RA420MW_GT1,CAP_NET_ELC_DC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1851,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1852,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1854,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1855,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658
1856,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1857,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1859,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
1860,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,11.986,28.402
1861,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1862,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1864,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,11.986,31.06
1865,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1866,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,11.986,21.402
1867,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1868,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1869,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1870,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,IE,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1871,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1872,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1873,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1874,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1875,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1876,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1877,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1878,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1880,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1885,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1887,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1888,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1890,A,RA420MW_GT1_OG,CAP_NET_ELC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1891,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1892,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1894,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
1895,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1897,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1899,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
1900,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1901,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1902,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1904,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1905,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1906,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1908,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1909,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1910,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,IE,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1911,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1912,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1913,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1914,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1915,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,LV,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1916,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1917,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1918,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,MK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1920,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,NO,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,PL,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,PT,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
1925,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1927,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1928,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,SK,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1930,A,RA420MW_GT1_OG,CAP_NET_ELC_AC,MW,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1931,A,RA420MW_GT1_OG,CAP_NET_ELC_DC,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1932,A,RA420MW_GT1_OG,CAP_NET_ELC_DC,MW,AT,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,A,RA420MW_GT1_OG,CAP_NET_ELC_DC,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1934,A,RA420MW_GT1_OG,CAP_NET_ELC_DC,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
