,freq,unit,sex,age,geo,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2739,A,NR,T,Y15-19,SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.0,1528.0,,,,,1741.0,,,,,
2740,A,NR,T,Y15-19,TR,2256287.0,2364211.0,2477874.0,2597603.0,2723738.0,2856646.0,2994894.0,3140030.0,3292398.0,3452372.0,3620339.0,3724261.0,3832517.0,3945364.0,4063066.0,4185910.0,4319175.0,4457627.0,4601484.0,4750989.0,4906379.0,4981968.0,5060087.0,5140833.0,5224319.0,5310652.0,5460556.0,5615607.0,5775997.0,5941924.0,6113599.0,6364957.0,6518383.0,6642797.0,6735207.0,6796627.0,6826031.0,6823452.0,6793884.0,6744847.0,6681306.0,6459000.0,6415000.0,6343000.0,6282000.0,6231000.0,6217000.0,6212000.0,6157033.0,6185104.0,6234620.0,6277307.0,6317583.0,6405552.0,6477722.0,6518921.0,6585500.0,6623319.0,6526587.0,6424267.0,6331594.0,6230114.0,6229709.0,6315109.0
2741,A,NR,T,Y15-19,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3572749.0,3393423.0,3218533.0,3028414.0,2852303.0,2688092.0,2538145.0,2405136.0,2287810.0,2073596.0,1974078.0,1881631.0,1840643.0,1834598.0,1869743.0,1901428.0,1980297.0,
2742,A,NR,T,Y15-19,UK,3500000.0,3700000.0,3900000.0,4100000.0,4200000.0,4200000.0,4243900.0,4142100.0,3982500.0,3898800.0,3861100.0,3855300.0,3881836.0,3926912.0,3984534.0,4070982.0,4184834.0,4301180.0,4413530.0,4530415.0,4643859.0,4715230.0,4744240.0,4737789.0,4676797.0,4579736.0,4491895.0,4402631.0,4283953.0,4134439.0,3974159.0,3808827.0,3625309.0,3468339.0,3396191.0,3405315.0,3451642.0,3515612.0,3580679.0,3617624.0,3629083.0,3655312.0,3711723.0,3784358.0,3846907.0,3885324.0,3923519.0,3970208.0,3995021.0,4006695.0,4009345.0,3987383.0,3949351.0,3904458.0,3866445.0,3836779.0,3801404.0,3741583.0,3678852.0,3661722.0,,,,
2743,A,NR,T,Y15-19,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170977.0,170925.0,172350.0,166789.0,163371.0,151523.0,142327.0,
2744,A,NR,T,Y20-24,AD,,,,,,,,,,,,,,,,,,,,,,,,,,,4149.0,4367.0,4250.0,4259.0,4065.0,4525.0,5488.0,5819.0,5626.0,5312.0,5074.0,4945.0,4806.0,4684.0,4378.0,4075.0,3899.0,3814.0,4404.0,4758.0,4849.0,4983.0,4790.0,4630.0,4352.0,3843.0,3843.0,3825.0,,,,,,4005.0,,,,
2745,A,NR,T,Y20-24,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230669.0,236785.0,240506.0,247572.0,256216.0,259535.0,260020.0,260101.0,257169.0,253064.0,257110.0,259854.0,261410.0,261233.0,256899.0,254172.0,247137.0,236982.0,226425.0,218787.0,,196240.0
2746,A,NR,T,Y20-24,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304477.0,310549.0,315007.0,316996.0,316076.0,,,,,254526.0,232992.0,211638.0,195883.0,183856.0,174316.0,167006.0,,
2747,A,NR,T,Y20-24,AT,451819.0,508613.0,551341.0,576322.0,592584.0,567916.0,513923.0,487213.0,495466.0,496511.0,495776.0,521536.0,531195.0,525594.0,522796.0,516275.0,514881.0,529413.0,546154.0,561134.0,580103.0,600230.0,619911.0,632739.0,648333.0,659950.0,665239.0,663082.0,656329.0,651656.0,647646.0,639900.0,631045.0,615856.0,587900.0,558879.0,535114.0,510283.0,488822.0,476834.0,469045.0,469927.0,480997.0,497932.0,510800.0,523586.0,527046.0,522338.0,518961.0,520309.0,520502.0,523217.0,529484.0,538665.0,544207.0,549119.0,556773.0,553007.0,543335.0,530763.0,517770.0,506733.0,497571.0,502389.0
2748,A,NR,T,Y20-24,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812000.0,844700.0,870900.0,911700.0,939186.0,946163.0,944666.0,937189.0,920350.0,902742.0,873284.0,842193.0,799835.0,760788.0,723075.0,690453.0,661035.0,640183.0
2749,A,NR,T,Y20-24,BE,577190.0,566302.0,551444.0,541020.0,543310.0,555579.0,575082.0,627341.0,669042.0,694878.0,712646.0,722356.0,721205.0,727647.0,730756.0,743228.0,753881.0,765733.0,778507.0,783351.0,790667.0,793745.0,797235.0,797227.0,791959.0,796944.0,793334.0,782514.0,777548.0,761386.0,741429.0,729346.0,720280.0,712759.0,702295.0,686461.0,664667.0,646295.0,633318.0,627523.0,628741.0,635654.0,642378.0,645771.0,645006.0,641765.0,637168.0,637132.0,640516.0,650740.0,660718.0,684094.0,695080.0,703207.0,701351.0,695568.0,691260.0,681140.0,673462.0,670320.0,672317.0,673810.0,677009.0,685093.0
2750,A,NR,T,Y20-24,BG,582788.0,575889.0,566400.0,569439.0,571606.0,583192.0,584510.0,611944.0,626949.0,651020.0,676769.0,699807.0,688726.0,692568.0,688418.0,679619.0,655298.0,660632.0,653913.0,640655.0,633894.0,627964.0,623288.0,624565.0,623615.0,622878.0,595505.0,582347.0,573505.0,580366.0,573236.0,578978.0,590756.0,592880.0,592821.0,600680.0,608586.0,620552.0,632916.0,637698.0,628227.0,616717.0,560663.0,544360.0,531458.0,517315.0,509614.0,505025.0,500953.0,499080.0,495791.0,489978.0,476084.0,457433.0,433186.0,404960.0,374939.0,350006.0,325198.0,307744.0,301636.0,306421.0,304531.0,272140.0
2751,A,NR,T,Y20-24,BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819331.0,836891.0,840099.0,830807.0,,762499.0,736776.0,711362.0,671668.0,631754.0,593534.0,553605.0,512640.0,489913.0,,,,
2752,A,NR,T,Y20-24,CH,386600.0,390897.0,408311.0,433540.0,457521.0,474299.0,483307.0,495768.0,505397.0,512581.0,512342.0,490729.0,480902.0,480697.0,474996.0,467995.0,456711.0,452800.0,453272.0,455732.0,461255.0,468486.0,478726.0,489717.0,499821.0,511418.0,519968.0,526067.0,526889.0,522660.0,513507.0,507991.0,498458.0,486177.0,471588.0,457779.0,443656.0,428533.0,418018.0,412676.0,411618.0,416515.0,425635.0,431969.0,436597.0,441351.0,442908.0,445696.0,451749.0,464159.0,470871.0,484981.0,491602.0,498088.0,498961.0,498313.0,496048.0,495535.0,488709.0,483445.0,479503.0,478181.0,471602.0,468092.0
2753,A,NR,T,Y20-24,CY,,43970.0,,,,,,,,,,,,55538.0,,,48100.0,,,,,,49711.0,49881.0,49190.0,48518.0,47724.0,46979.0,46190.0,45429.0,45136.0,45144.0,45196.0,45198.0,45509.0,46481.0,46487.0,47059.0,47489.0,48768.0,49956.0,52555.0,53628.0,55321.0,57318.0,59288.0,60294.0,61825.0,64129.0,66470.0,68396.0,70379.0,71833.0,71088.0,67452.0,66326.0,65403.0,66350.0,65146.0,63295.0,63488.0,62038.0,60456.0,58239.0
2754,A,NR,T,Y20-24,CZ,555042.0,578624.0,603026.0,633361.0,676909.0,718749.0,737681.0,788298.0,837093.0,860023.0,871405.0,880190.0,873770.0,859829.0,849383.0,843933.0,832409.0,816796.0,796881.0,769295.0,732411.0,693733.0,665022.0,645314.0,652468.0,676564.0,693012.0,702251.0,707132.0,696166.0,686008.0,683087.0,699041.0,727160.0,770394.0,820709.0,862917.0,894289.0,911757.0,910017.0,889266.0,851779.0,808191.0,770819.0,735250.0,701826.0,689309.0,683182.0,685889.0,691754.0,684547.0,676888.0,671462.0,660086.0,645014.0,623989.0,590522.0,553701.0,525198.0,498017.0,483032.0,471976.0,477006.0,505018.0
2755,A,NR,T,Y20-24,DE,4668584.0,4896916.0,4856188.0,4777883.0,4647911.0,4446518.0,4030645.0,3758633.0,3655975.0,3664207.0,3791536.0,3939584.0,4117212.0,4230809.0,4305908.0,4269260.0,4209005.0,4244792.0,4312887.0,4422941.0,4566202.0,4755058.0,4904315.0,5007263.0,5134588.0,5252707.0,5335392.0,5396890.0,5341167.0,5315799.0,5294462.0,6316621.0,6078857.0,5809113.0,5416857.0,5040791.0,4766644.0,4561173.0,4462517.0,4473542.0,4526392.0,4644257.0,4754117.0,4841023.0,4879471.0,4890216.0,4853808.0,4848270.0,4855500.0,4899839.0,4934457.0,4854620.0,4822077.0,4754681.0,4662031.0,4586328.0,4587878.0,4574031.0,4602514.0,4607272.0,4608431.0,4570491.0,4522527.0,4529727.0
2756,A,NR,T,Y20-24,DE_TOT,6060453.0,6306639.0,6254248.0,6149363.0,5982719.0,5685967.0,5131991.0,4717578.0,4574466.0,4540640.0,4666869.0,4910191.0,5210061.0,5406273.0,5561238.0,5571995.0,5529250.0,5564276.0,5625225.0,5728022.0,5880674.0,6086377.0,6256346.0,6392531.0,6554541.0,6674656.0,6749390.0,6787721.0,6699812.0,6631123.0,6524532.0,6316621.0,6078857.0,5809113.0,5416857.0,5040791.0,4766644.0,4561173.0,4462517.0,4473542.0,4526392.0,4644257.0,4754117.0,4841023.0,4879471.0,4890216.0,4853808.0,4848270.0,4855500.0,4899839.0,4934457.0,4854620.0,4822077.0,4754681.0,4662031.0,4586328.0,4587878.0,4574031.0,4602514.0,4607272.0,4608431.0,4570491.0,4522527.0,4529727.0
2757,A,NR,T,Y20-24,DK,300174.0,305923.0,312154.0,326683.0,342562.0,365033.0,387733.0,411931.0,424328.0,425959.0,419225.0,412394.0,394630.0,383967.0,380567.0,377236.0,372702.0,373896.0,373608.0,371999.0,371748.0,371568.0,371448.0,373876.0,381828.0,391867.0,403399.0,417417.0,421643.0,413469.0,402113.0,389685.0,378503.0,374324.0,372865.0,373891.0,377173.0,369767.0,357920.0,350075.0,339787.0,326349.0,315966.0,308389.0,298461.0,292541.0,291367.0,296255.0,303797.0,315695.0,326535.0,337459.0,347475.0,359625.0,368274.0,377040.0,386749.0,391322.0,391572.0,388990.0,381891.0,375904.0,375447.0,375378.0
2758,A,NR,T,Y20-24,EA19,,,,,,,,,,,,,,,,,,,,,,,23756931.0,,24458855.0,24834082.0,25036424.0,25145470.0,25066018.0,24904957.0,24661976.0,24371947.0,24168789.0,23878346.0,23414783.0,22870056.0,22353164.0,21825149.0,21508218.0,21215642.0,20961647.0,20897510.0,20844841.0,20837702.0,20724260.0,20591043.0,20344257.0,20142517.0,20027932.0,20020872.0,19908918.0,19715810.0,19600352.0,19441290.0,19192717.0,18904556.0,18690326.0,18519840.0,18440749.0,18441633.0,18535053.0,18658519.0,18592910.0,18759322.0
2759,A,NR,T,Y20-24,EA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18799887.0,18961088.0
2760,A,NR,T,Y20-24,EE,99090.0,98860.0,100759.0,98914.0,94623.0,89850.0,87798.0,83872.0,84855.0,91326.0,99889.0,106678.0,110052.0,111684.0,111447.0,110685.0,112309.0,112824.0,113620.0,115187.0,114229.0,113763.0,113566.0,113628.0,112455.0,111154.0,108428.0,105989.0,103767.0,104027.0,105679.0,107063.0,106471.0,102906.0,101515.0,99551.0,97600.0,95731.0,94786.0,94477.0,98280.0,98050.0,97910.0,97620.0,98550.0,99070.0,98770.0,98510.0,99560.0,100160.0,100710.0,100000.0,96669.0,92203.0,85651.0,80499.0,74489.0,70389.0,66593.0,64692.0,63051.0,62518.0,62027.0,64477.0
2761,A,NR,T,Y20-24,EEA30_2007,,,,,,,,,,,,,,,,,,,,,,,,,,36987063.0,,,,,36910589.0,36678799.0,36469053.0,36058612.0,35459154.0,34954791.0,34472717.0,33973368.0,33641125.0,33386198.0,33016084.0,32935654.0,32668523.0,32636323.0,32573067.0,32478003.0,32215267.0,32049327.0,31829778.0,31695094.0,31450636.0,31266865.0,31137360.0,30850689.0,30407089.0,29919132.0,29435683.0,28990422.0,28664684.0,28454422.0,,,,
2762,A,NR,T,Y20-24,EEA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33221471.0,32956405.0,32924846.0,32861613.0,32766739.0,32501463.0,32332011.0,32108574.0,31970272.0,31718883.0,31529277.0,31396733.0,31104389.0,30656845.0,30165722.0,29679389.0,29232128.0,28906678.0,28694997.0,,,,
2763,A,NR,T,Y20-24,EFTA,604026.0,614233.0,635418.0,669532.0,705126.0,737923.0,763582.0,800699.0,827263.0,845041.0,,823656.0,,803105.0,796610.0,790852.0,781817.0,782199.0,784519.0,787970.0,795080.0,801610.0,811741.0,823398.0,834867.0,849392.0,863182.0,875500.0,883681.0,885306.0,875925.0,868164.0,858400.0,845525.0,826279.0,804950.0,783035.0,756659.0,733495.0,720365.0,713506.0,715272.0,722781.0,731218.0,735043.0,739183.0,741632.0,747983.0,761074.0,784434.0,801573.0,829797.0,848485.0,863778.0,867873.0,869773.0,865316.0,866239.0,859062.0,852811.0,848313.0,844221.0,834366.0,830635.0
2764,A,NR,T,Y20-24,EL,731736.0,794857.0,612239.0,714881.0,528492.0,656061.0,516823.0,712510.0,619966.0,786886.0,633587.0,643412.0,638227.0,639867.0,625237.0,631373.0,645706.0,660312.0,664190.0,680840.0,695032.0,700390.0,701554.0,715726.0,721076.0,724900.0,716102.0,724904.0,736200.0,751305.0,769636.0,789070.0,809712.0,812961.0,819328.0,827666.0,833047.0,839938.0,840431.0,842817.0,836398.0,840903.0,816962.0,815582.0,805623.0,784963.0,759048.0,727669.0,693297.0,672310.0,655860.0,641958.0,628931.0,617353.0,592862.0,575134.0,558125.0,551499.0,547434.0,552322.0,559606.0,563050.0,518710.0,522252.0
2765,A,NR,T,Y20-24,ES,2216335.0,,2301515.0,2321578.0,2343645.0,2368330.0,2394006.0,2424475.0,2457248.0,2485547.0,2508258.0,2548753.0,2576241.0,2612973.0,2591295.0,2593474.0,2621388.0,2660236.0,2706241.0,2775028.0,2853703.0,2931979.0,3002070.0,3044149.0,3091378.0,3155394.0,3186982.0,3224166.0,3252977.0,3252913.0,3233932.0,3236524.0,3263182.0,3291741.0,3324412.0,3363659.0,3401327.0,3432059.0,3432865.0,3423840.0,3367508.0,3283146.0,3188622.0,3144914.0,3058028.0,2986661.0,2906064.0,2842514.0,2813360.0,2750801.0,2654032.0,2568267.0,2503813.0,2443635.0,2374617.0,2319300.0,2280631.0,2260951.0,2261480.0,2288322.0,2352185.0,2392743.0,2428334.0,2502990.0
2766,A,NR,T,Y20-24,EU27_2007,,,,,,,,,,,,,,,,,,,,,,,,,,36649089.0,,,,,36548171.0,36318626.0,36109111.0,35699264.0,35104463.0,34607620.0,34133338.0,33645242.0,33325648.0,33078509.0,32714196.0,32636897.0,32371377.0,32337074.0,32274621.0,32180171.0,31916543.0,31747040.0,31520453.0,31374819.0,31119934.0,30922049.0,30780477.0,30484999.0,30038177.0,29547672.0,29066415.0,28619718.0,28294331.0,28085056.0,,,,
2767,A,NR,T,Y20-24,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29377961.0,29035920.0,28918610.0,28768367.0,28579121.0,28228170.0,27982268.0,27686262.0,27506191.0,27213605.0,26933387.0,26723666.0,26415139.0,25973799.0,25489881.0,25035902.0,24630929.0,24341654.0,24155117.0,24089592.0,24110822.0,23900313.0,23994441.0
2768,A,NR,T,Y20-24,EU28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32922714.0,32659259.0,32625597.0,32563167.0,32468907.0,32202739.0,32029724.0,31799249.0,31649997.0,31388181.0,31184461.0,31039850.0,30738699.0,30287933.0,29794262.0,29310121.0,28861424.0,28536325.0,28325631.0,,,,
2769,A,NR,T,Y20-24,FI,317166.0,312651.0,333144.0,326462.0,328469.0,328422.0,355180.0,369813.0,411093.0,437405.0,449217.0,445099.0,442138.0,438754.0,431100.0,423889.0,417130.0,412670.0,403364.0,394116.0,386877.0,381371.0,377248.0,376229.0,379836.0,379548.0,377268.0,374244.0,370748.0,363775.0,353391.0,343608.0,332830.0,319454.0,306405.0,303187.0,305051.0,310629.0,317870.0,326044.0,328066.0,327230.0,325599.0,327262.0,330871.0,333364.0,333936.0,332004.0,327266.0,325440.0,324472.0,327780.0,332881.0,339758.0,340871.0,342086.0,339216.0,335040.0,327752.0,320376.0,313944.0,308410.0,305266.0,304385.0
2770,A,NR,T,Y20-24,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4395076.0,4402856.0,4430076.0,4430955.0,4365162.0,4244863.0,4087614.0,3958883.0,3850564.0,3812309.0,3869640.0,3947792.0,3999057.0,4016643.0,4039654.0,4047712.0,4031883.0,4006503.0,4033788.0,4033745.0,4017384.0,3987272.0,3957404.0,3903097.0,3837503.0,3785684.0,3752221.0,3728702.0,3748194.0,3772518.0,3892817.0,3923985.0,3947842.0
2771,A,NR,T,Y20-24,FX,2917543.0,2849075.0,2755215.0,2809825.0,2844668.0,2875577.0,2946904.0,3247321.0,3533780.0,3803114.0,4061952.0,4320111.0,4336208.0,4314076.0,4280317.0,4260164.0,4217643.0,4213596.0,4207811.0,4206395.0,4213080.0,4215261.0,4237837.0,4239375.0,4273189.0,4298404.0,4317015.0,4322155.0,4318599.0,4291792.0,4271752.0,4260225.0,4270672.0,4299957.0,4302731.0,4238831.0,4119941.0,3965279.0,3839401.0,3733942.0,3698820.0,3757442.0,3836221.0,3889079.0,3908357.0,3932109.0,3931079.0,3912484.0,3886787.0,3912210.0,3912160.0,3896019.0,3866825.0,3838311.0,,,,,,,,,,
2772,A,NR,T,Y20-24,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353709.0,357883.0,359781.0,360729.0,363732.0,368238.0,371935.0,,350371.0,290100.0,246800.0,231300.0,224685.0,220569.0,218346.0,215981.0,209503.0,212005.0
2773,A,NR,T,Y20-24,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285817.0,287882.0,288523.0,288546.0,288736.0,286196.0,282684.0,278796.0,275178.0,268247.0,262412.0,259373.0,253700.0,249756.0,246590.0,243706.0,241706.0,241994.0,240575.0,238386.0,233001.0,206977.0,201766.0
2774,A,NR,T,Y20-24,HU,678963.0,689193.0,698534.0,717020.0,726991.0,749597.0,742616.0,742101.0,752356.0,772170.0,779249.0,814197.0,844009.0,853015.0,875268.0,912906.0,931781.0,938727.0,924065.0,883027.0,813917.0,759419.0,713814.0,681774.0,660906.0,647478.0,638011.0,638031.0,657321.0,678195.0,678653.0,699797.0,714351.0,721999.0,726114.0,758995.0,797803.0,829708.0,850574.0,863544.0,844287.0,811727.0,781770.0,747806.0,715630.0,687696.0,675432.0,662339.0,653438.0,648596.0,649624.0,642678.0,625648.0,629365.0,628054.0,625011.0,614937.0,596660.0,578682.0,561803.0,541142.0,522549.0,511919.0,516833.0
2775,A,NR,T,Y20-24,IE,163000.0,159000.0,162000.0,167700.0,173300.0,178700.0,184000.0,189600.0,195100.0,200600.0,206800.0,213500.0,219800.0,225800.0,232300.0,238900.0,245500.0,251700.0,257700.0,264500.0,269724.0,274800.0,279300.0,282400.0,286600.0,286079.0,286250.0,286445.0,280691.0,272489.0,266934.0,266388.0,274342.0,283298.0,288915.0,290348.0,292632.0,296210.0,298595.0,302727.0,309882.0,316152.0,325645.0,332568.0,335564.0,338632.0,344028.0,365659.0,373012.0,359049.0,335288.0,306052.0,288296.0,280483.0,277122.0,275991.0,273996.0,276208.0,285136.0,296182.0,305817.0,308234.0,316790.0,314437.0
2776,A,NR,T,Y20-24,IS,11388.0,11351.0,11655.0,12159.0,12869.0,13674.0,14591.0,15389.0,16059.0,16645.0,17043.0,17368.0,17970.0,18461.0,18926.0,19452.0,19867.0,20277.0,20785.0,20963.0,21358.0,21619.0,21675.0,21936.0,22257.0,22224.0,22068.0,22164.0,22151.0,22028.0,21341.0,20583.0,20462.0,20614.0,20937.0,20780.0,20928.0,21088.0,20643.0,20474.0,21053.0,21697.0,22019.0,22235.0,22093.0,21722.0,21545.0,21632.0,22604.0,23347.0,22994.0,23580.0,23999.0,24367.0,24754.0,25039.0,24886.0,25186.0,25721.0,25913.0,25770.0,25466.0,25748.0,26512.0
2777,A,NR,T,Y20-24,IT,3995300.0,4055200.0,4050900.0,4000900.0,3899600.0,3759800.0,3575600.0,3673500.0,3777500.0,3924300.0,4017800.0,4175200.0,4077944.0,3989533.0,3859433.0,3837692.0,3798908.0,3839231.0,3892357.0,3946256.0,4003442.0,4081600.0,4167299.0,4248216.0,4357087.0,4487846.0,4585018.0,4649785.0,4680093.0,4671941.0,4619616.0,4561087.0,4558261.0,4510953.0,4463836.0,4401795.0,4326438.0,4198756.0,4051128.0,3891077.0,3701646.0,3534509.0,3402466.0,3293095.0,3223310.0,3157825.0,3084730.0,3012989.0,2994941.0,3013760.0,3017981.0,3038257.0,3068829.0,3086836.0,3114713.0,3082634.0,3036187.0,3006549.0,2986520.0,2962307.0,2955888.0,2957340.0,2923341.0,2938344.0
2778,A,NR,T,Y20-24,LI,1292.0,1350.0,1432.0,1608.0,1773.0,1886.0,1870.0,2057.0,2172.0,2270.0,,2025.0,,2176.0,2190.0,2227.0,2238.0,2269.0,2333.0,2445.0,2539.0,2246.0,2513.0,2440.0,2415.0,2425.0,2456.0,2438.0,2494.0,2571.0,2548.0,2643.0,2578.0,2563.0,2489.0,2369.0,2302.0,2283.0,2248.0,2199.0,2103.0,2124.0,2124.0,2101.0,2155.0,2204.0,2171.0,2158.0,2146.0,2192.0,2194.0,2220.0,2289.0,2276.0,2257.0,2229.0,2244.0,2216.0,2262.0,2222.0,2211.0,2153.0,2106.0,2065.0
2779,A,NR,T,Y20-24,LT,,,,,,,,,,,215147.0,224548.0,231120.0,236375.0,238051.0,241530.0,244943.0,249423.0,257066.0,270713.0,278412.0,287117.0,296985.0,307938.0,301411.0,297025.0,290606.0,284337.0,280421.0,279681.0,277813.0,280099.0,281056.0,280602.0,278502.0,271857.0,262216.0,253590.0,245118.0,239640.0,236647.0,234107.0,232145.0,233363.0,236403.0,237656.0,233478.0,235203.0,237438.0,235186.0,229750.0,218764.0,214721.0,214878.0,213059.0,207167.0,195863.0,182556.0,165798.0,157609.0,154360.0,151542.0,139165.0,137031.0
2780,A,NR,T,Y20-24,LU,21536.0,21663.0,,,,21731.0,,22044.0,,,22739.0,22855.0,23767.0,24874.0,26041.0,27550.0,28456.0,29194.0,29605.0,29683.0,28530.0,29123.0,29352.0,29343.0,29453.0,29643.0,29745.0,29730.0,29506.0,28623.0,28558.0,28205.0,27812.0,27307.0,26730.0,26005.0,25767.0,25005.0,24469.0,24556.0,25068.0,25749.0,25987.0,25937.0,26853.0,27507.0,27946.0,28232.0,28524.0,29245.0,29751.0,30671.0,32160.0,33191.0,33715.0,34703.0,35377.0,37040.0,37836.0,38038.0,38540.0,38714.0,38757.0,38892.0
2781,A,NR,T,Y20-24,LV,,,,,,,,,,,162764.0,169764.0,175116.0,177838.0,179932.0,182364.0,184397.0,186961.0,191061.0,196262.0,199137.0,201366.0,203125.0,202276.0,200073.0,196915.0,191333.0,187399.0,186049.0,185299.0,185567.0,185106.0,186504.0,181810.0,177953.0,174534.0,169895.0,165195.0,162770.0,162187.0,161525.0,160205.0,159396.0,161377.0,165593.0,168612.0,170392.0,173133.0,175520.0,171794.0,163497.0,155706.0,149364.0,143614.0,134223.0,124503.0,113332.0,102510.0,92989.0,87077.0,83996.0,83094.0,82883.0,84994.0
2782,A,NR,T,Y20-24,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349754.0,340691.0,352983.0,359072.0,358005.0,352445.0,341014.0,326413.0,310612.0,296226.0,,265408.0,,,,133206.0,,112784.0
2783,A,NR,T,Y20-24,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44103.0,43711.0,44493.0,44641.0,44161.0,43423.0,43376.0,43518.0,43768.0,43906.0,43424.0,42975.0,41963.0,41255.0,40594.0,40560.0,40874.0,40937.0,40372.0,40258.0,39671.0,38834.0,38475.0,38273.0
2784,A,NR,T,Y20-24,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152672.0,154090.0,157158.0,159783.0,160810.0,162295.0,163678.0,164671.0,165103.0,162354.0,163919.0,164967.0,165514.0,165160.0,165027.0,165091.0,163497.0,161770.0,161244.0,159011.0,155698.0,153943.0,150878.0,146511.0,141251.0,137043.0,131125.0,128075.0,106649.0,106237.0
2785,A,NR,T,Y20-24,MT,,,,,,,,,,,,,,,,,,28629.0,29968.0,30606.0,31139.0,30956.0,30701.0,,26909.0,25445.0,26796.0,25883.0,24892.0,24230.0,23748.0,23618.0,24083.0,24598.0,25325.0,25967.0,26833.0,27127.0,27898.0,28427.0,29058.0,29818.0,29772.0,30050.0,30221.0,30045.0,29335.0,28948.0,28466.0,28878.0,29585.0,29325.0,29457.0,30328.0,30509.0,30592.0,30569.0,30574.0,31126.0,32057.0,32780.0,30537.0,28684.0,30742.0
2786,A,NR,T,Y20-24,NL,799642.0,812978.0,824877.0,844764.0,870411.0,903163.0,920577.0,1017037.0,1090961.0,1136452.0,1166403.0,1203777.0,1164487.0,1137096.0,1123887.0,1124014.0,1137332.0,1147680.0,1155640.0,1169391.0,1191238.0,1210789.0,1228708.0,1242438.0,1256830.0,1267883.0,1276037.0,1273376.0,1270125.0,1262835.0,1263771.0,1266767.0,1263226.0,1246806.0,1209234.0,1145190.0,1079959.0,1027308.0,985533.0,967447.0,955886.0,962691.0,970356.0,972828.0,968863.0,969352.0,964744.0,966035.0,977757.0,996859.0,1012910.0,1034729.0,1049537.0,1056687.0,1062309.0,1069032.0,1065946.0,1066243.0,1068781.0,1079925.0,1094585.0,1107486.0,1132885.0,1167263.0
2787,A,NR,T,Y20-24,NO,204746.0,210635.0,214020.0,222225.0,232963.0,248064.0,263814.0,287485.0,303635.0,313545.0,315243.0,313534.0,305247.0,301771.0,300498.0,301178.0,303001.0,306853.0,308129.0,308830.0,309928.0,309259.0,308827.0,309305.0,310374.0,313325.0,318690.0,324831.0,332147.0,338047.0,338529.0,336947.0,336902.0,336171.0,331265.0,324022.0,316149.0,304755.0,292586.0,285016.0,278732.0,274936.0,273003.0,274913.0,274198.0,273906.0,275008.0,278497.0,284575.0,294736.0,305514.0,,,,341901.0,,342138.0,343302.0,342370.0,341231.0,340829.0,338421.0,334910.0,333966.0
2788,A,NR,T,Y20-24,PL,2289000.0,,,,,1959600.0,,,,,2753100.0,,,,,3393701.0,,,,,3383433.0,,,,,2801922.0,,,,,2457421.0,2477552.0,2524995.0,2601128.0,2677450.0,2777746.0,2874651.0,2974775.0,3042845.0,3113111.0,3082277.0,3128737.0,3145696.0,3197046.0,3267200.0,3306759.0,3316027.0,3286045.0,3199455.0,3076737.0,2887696.0,2804633.0,2742021.0,2672816.0,2591796.0,2507493.0,2398531.0,2289902.0,2194530.0,2102657.0,2018851.0,1919495.0,1866311.0,1812973.0
