,freq,siec,plant_tec,operator,unit,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2583,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2584,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2585,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2587,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2588,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2589,A,RA420DC,CAP_NET_ELC_C,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2590,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2591,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2592,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2593,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2594,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2596,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2598,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2599,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.095,16.684
2600,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2601,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2603,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.095,16.684
2604,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2605,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,FR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2607,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2608,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.907,16.045
2610,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2611,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2612,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2613,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2614,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2615,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.188,0.639
2617,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2620,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2621,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2622,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2624,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2625,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2626,A,RA420DC,CAP_NET_ELC_DCM,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2627,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2628,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2629,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2630,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2631,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2633,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0
2635,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2636,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,EA20,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,15.08
2637,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2638,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2640,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,EU27_2020,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,15.08
2641,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2642,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,FR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2644,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2645,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2646,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993,4.08
2647,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2648,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2649,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2650,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2651,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2652,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2654,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2657,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2658,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2659,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2661,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2662,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2663,A,RA420DC,CAP_NET_ELC_DCM,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2664,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2667,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2684,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2689,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,A,RA500,CAP_NET_ELC,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,A,RA500,CAP_NET_ELC,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,A,RA500,CAP_NET_ELC,PRR_MAIN,MW,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,A,RA500,CAP_NET_ELC,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2704,A,RA500,CAP_NET_ELC,PRR_MAIN,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,A,RA500,CAP_NET_ELC,PRR_MAIN,MW,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
